
1, 80, 7.119610969038339, 0.0077
3, 30, 6.5970770632804765, 0.0077
3, 40, -0.4607848306747316, 0.0077
3, 50, -0.8624149531644855, 0.0077
3, 60, -7.767696346803774, 0.0077
3, 70, -7.828458132190538, 0.0077
3, 80, -3.156318039243976, 0.0077
4, 30, 0.9801011338152676, 0.0077
4, 40, -0.5660986591510941, 0.0077
4, 50, -0.7825874479365903, 0.0077
4, 60, -9.55640126832555, 0.0077
4, 70, -7.135729094699793, 0.0077
4, 80, -5.854757084633396, 0.0077
20, 30, 0.3076113309790015, 0.0077
20, 40, -0.6426604046282234, 0.0077
20, 50, -3.330477288925244, 0.0077
20, 60, -9.068890046507665, 0.0077
20, 70, -7.083691355235289, 0.0077
20, 80, -5.146903860006786, 0.0077
30, 30, 0.49867202422875756, 0.0077
30, 40, -2.14047943218921, 0.0077
30, 50, -6.177138662979279, 0.0077
30, 60, -6.375462019036005, 0.0077
30, 70, -8.366148574041667, 0.0077
30, 80, -6.161023558101637, 0.0077
60, 30, -0.21903515608478777, 0.0077
60, 40, 0.46527136325261953, 0.0077
60, 50, -3.661521767438342, 0.0077
60, 60, -8.132616185492926, 0.0077
60, 70, -8.944688491610822, 0.0077
60, 80, -7.9126757539121435, 0.0077
1, 30, 6.37904267499202, 0.0077
1, 40, -2.8448583319443954, 0.0077
1, 50, 8.665376707039545, 0.0077
1, 60, 3.5225788763105816, 0.0077
1, 70, 0.9071693623567529, 0.0077
1, 80, -0.13533470451296867, 0.0077
2, 30, 0.4264504695287753, 0.0077
2, 40, 6.501896210837101, 0.0077
2, 50, 9.67799898662512, 0.0077
2, 60, 3.464367657764135, 0.0077
2, 70, 3.836708996354849, 0.0077
2, 80, -3.7227217574305125, 0.0077
3, 30, -1.0058310879119978, 0.0077
3, 40, 7.706634867245338, 0.0077
3, 50, 7.585781147404009, 0.0077
3, 60, 5.809489362789501, 0.0077
3, 70, 6.400798859736529, 0.0077
3, 80, 7.778710074148111, 0.0077
4, 30, 5.1941456898332685, 0.0077
4, 40, 3.6249633263461396, 0.0077
4, 50, 8.733260987313507, 0.0077
4, 60, 3.26438531089251, 0.0077
4, 70, 4.350076521735347, 0.0077
4, 80, 1.4431867274316321, 0.0077
5, 30, 3.5822323283867585, 0.0077
5, 40, 4.882861796560245, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 60, 5.7354470942782765, 0.0077
5, 70, -0.3548121601483778, 0.0077
5, 80, -0.8826882340914564, 0.0077
10, 30, 4.060785785987083, 0.0077
10, 40, 6.012315138561552, 0.0077
10, 50, 11.633227697298446, 0.0077
10, 60, 4.692467830063785, 0.0077
10, 70, 2.729537005059385, 0.0077
10, 80, 1.1084977119681154, 0.0077
15, 30, 5.712094634617816, 0.0077
15, 40, 4.815259308001715, 0.0077
15, 50, 8.680016847857745, 0.0077
15, 60, 3.908218844285058, 0.0077
15, 70, -1.011304458863848, 0.0077
15, 80, -1.3306327359847472, 0.0077
20, 30, 5.294951344306583, 0.0077
20, 40, 5.9358829221135965, 0.0077
20, 50, 5.1138005683623735, 0.0077
20, 60, 1.1117804732231795, 0.0077
20, 70, 4.093978776542903, 0.0077
20, 80, -1.6326398309031716, 0.0077
30, 30, 4.318105769543148, 0.0077
30, 40, 6.891259846990392, 0.0077
30, 50, 7.755407524663332, 0.0077
30, 60, 3.580632331892195, 0.0077
30, 70, 1.9699936625510364, 0.0077
30, 80, 1.788127594836453, 0.0077
60, 30, 5.001388480631107, 0.0077
60, 40, 5.6847832519982395, 0.0077
60, 50, 8.1158405923735, 0.0077
60, 60, 3.847315446416968, 0.0077
60, 70, 1.2956808817247185, 0.0077
60, 80, -0.3381848132445464, 0.0077
120, 30, 4.918255479642707, 0.0077
120, 40, 4.813255934185538, 0.0077
120, 50, 6.924819944466903, 0.0077
120, 60, 3.8830366434622183, 0.0077
120, 70, 2.6293466799511034, 0.0077
120, 80, -0.7806841337771331, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.353965349224497, 0.0077
5, 50, 10.49526049353812, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.353965349224497, 0.0077
5, 50, 10.49526049353812, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.353965349224497, 0.0077
5, 50, 10.49526049353812, 0.0077
1, 30, -3.4791066632372307, 0.0077
1, 40, 2.3502873259788246, 0.0077
1, 50, -7.362752477038251, 0.0077
1, 60, -2.7960327836861807, 0.0077
1, 70, 8.595429741476067, 0.0077
2, 30, -6.331335863135706, 0.0077
2, 40, -0.7952079020660698, 0.0077
2, 50, -9.555108025426026, 0.0077
2, 60, -10.426662891683296, 0.0077
2, 70, -9.19043890732242, 0.0077
3, 30, 6.5970770632804765, 0.0077
3, 40, -0.4607848306747316, 0.0077
3, 50, -0.8624149531644855, 0.0077
3, 60, -7.767696346803774, 0.0077
3, 70, -7.828458132190538, 0.0077
4, 30, 0.9801011338152676, 0.0077
4, 40, -0.5660986591510941, 0.0077
4, 50, -0.7825874479365903, 0.0077
4, 60, -9.55640126832555, 0.0077
4, 70, -7.135729094699793, 0.0077
5, 30, 0.6670100040290395, 0.0077
5, 40, 3.065679254070503, 0.0077
5, 50, -7.2453170990259315, 0.0077
5, 60, -6.161283087924941, 0.0077
5, 70, -7.785078590760983, 0.0077
10, 30, 0.5042058352691826, 0.0077
10, 40, -3.6820205411862337, 0.0077
10, 50, -7.365545345372423, 0.0077
10, 60, -4.402531701452791, 0.0077
10, 70, -4.63132589689187, 0.0077
15, 30, -0.5372411905526989, 0.0077
15, 40, -0.20583927914996847, 0.0077
15, 50, -0.8203060556059737, 0.0077
15, 60, -5.776162929243018, 0.0077
15, 70, -7.555207369535551, 0.0077
20, 30, 0.3076113309790015, 0.0077
20, 40, -0.6426604046282234, 0.0077
20, 50, -3.330477288925244, 0.0077
20, 60, -9.068890046507665, 0.0077
20, 70, -7.083691355235289, 0.0077
30, 30, 0.49867202422875756, 0.0077
30, 40, -2.14047943218921, 0.0077
30, 50, -6.177138662979279, 0.0077
30, 60, -6.375462019036005, 0.0077
30, 70, -8.366148574041667, 0.0077
1, 30, 6.37904267499202, 0.0077
1, 40, -2.8448583319443954, 0.0077
1, 50, 8.665376707039545, 0.0077
1, 60, 3.5225788763105816, 0.0077
1, 70, 0.9071693623567529, 0.0077
2, 30, 0.4264504695287753, 0.0077
2, 40, 6.501896210837101, 0.0077
2, 50, 9.67799898662512, 0.0077
2, 60, 3.464367657764135, 0.0077
2, 70, 3.836708996354849, 0.0077
3, 30, -1.0058310879119978, 0.0077
3, 40, 7.706634867245338, 0.0077
3, 50, 7.585781147404009, 0.0077
3, 60, 5.809489362789501, 0.0077
3, 70, 6.400798859736529, 0.0077
4, 30, 5.1941456898332685, 0.0077
4, 40, 3.6249633263461396, 0.0077
4, 50, 8.733260987313507, 0.0077
4, 60, 3.26438531089251, 0.0077
4, 70, 4.350076521735347, 0.0077
5, 30, 3.5822323283867585, 0.0077
5, 40, 4.882861796560245, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 60, 5.7354470942782765, 0.0077
5, 70, -0.3548121601483778, 0.0077
10, 30, 4.060785785987083, 0.0077
10, 40, 6.012315138561552, 0.0077
10, 50, 11.633227697298446, 0.0077
10, 60, 4.692467830063785, 0.0077
10, 70, 2.729537005059385, 0.0077
15, 30, 5.712094634617816, 0.0077
15, 40, 4.815259308001715, 0.0077
15, 50, 8.680016847857745, 0.0077
15, 60, 3.908218844285058, 0.0077
15, 70, -1.011304458863848, 0.0077
20, 30, 5.294951344306583, 0.0077
20, 40, 5.9358829221135965, 0.0077
20, 50, 5.1138005683623735, 0.0077
20, 60, 1.1117804732231795, 0.0077
20, 70, 4.093978776542903, 0.0077
30, 30, 4.318105769543148, 0.0077
30, 40, 6.891259846990392, 0.0077
30, 50, 7.755407524663332, 0.0077
30, 60, 3.580632331892195, 0.0077
30, 70, 1.9699936625510364, 0.0077
5, 50, 11.737202210975912, 0.0077
1, 70, 8.595429741476067, 0.0077
1, 80, 7.119610969038339, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.353965349224497, 0.0077
5, 50, 10.49526049353812, 0.0077
5, 50, 11.737202210975912, 0.0077
5, 50, 11.353965349224502, 0.0077
5, 50, 10.495260493538131, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 7.844955171901918, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 12.910884214876836, 0.0077
5, 50, 8.251703738943986, 0.0077
5, 50, 29.187936478143257, 0.0077
